area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
39041,1,92,74,0,2020,4,,6,72,36,38,867761,0,0,1372,,0.42,0.07,0.04,0.04,0.04,0.0,0.0,0.75,,0,0.0,32,80.0,3,9.1,2,5.6,105150,13.8,0,0.0,0,0.0,-243,-15.0
39041,1,924,75,0,2020,4,,2,26,26,26,608311,0,0,1800,,0.68,0.44,0.45,0.46,0.46,0.0,0.0,1.01,,0,0.0,3,13.0,1,4.0,1,4.0,25907,4.4,0,0.0,0,0.0,-41,-2.2
39041,1,9241,76,0,2020,4,,2,26,26,26,608311,0,0,1800,,0.68,0.44,0.45,0.46,0.46,0.0,0.0,1.01,,0,0.0,3,13.0,1,4.0,1,4.0,25907,4.4,0,0.0,0,0.0,-41,-2.2
39041,1,92412,77,0,2020,4,,2,26,26,26,608311,0,0,1800,,0.71,0.53,0.55,0.56,0.59,0.0,0.0,1.08,,0,0.0,3,13.0,1,4.0,1,4.0,25907,4.4,0,0.0,0,0.0,-41,-2.2
39041,1,924120,78,0,2020,4,,2,26,26,26,608311,0,0,1800,,0.71,0.53,0.55,0.56,0.59,0.0,0.0,1.08,,0,0.0,3,13.0,1,4.0,1,4.0,25907,4.4,0,0.0,0,0.0,-41,-2.2
39041,1,926,75,0,2020,4,,4,46,10,12,259450,0,0,880,,0.69,0.22,0.06,0.08,0.07,0.0,0.0,0.5,,0,0.0,29,170.6,2,25.0,1,9.1,79243,44.0,0,0.0,0,0.0,-275,-23.8
39041,1,9261,76,0,2020,4,,4,46,10,12,259450,0,0,880,,0.69,0.22,0.06,0.08,0.07,0.0,0.0,0.5,,0,0.0,29,170.6,2,25.0,1,9.1,79243,44.0,0,0.0,0,0.0,-275,-23.8
39041,1,92611,77,0,2020,4,,3,40,4,6,178822,0,0,825,,1.12,0.43,0.11,0.18,0.18,0.0,0.0,0.59,,0,0.0,26,185.7,-1,-20.0,1,20.0,76846,75.4,0,0.0,0,0.0,-156,-15.9
39041,1,926110,78,0,2020,4,,3,40,4,6,178822,0,0,825,,1.12,0.43,0.11,0.18,0.18,0.0,0.0,0.59,,0,0.0,26,185.7,-1,-20.0,1,20.0,76846,75.4,0,0.0,0,0.0,-156,-15.9
39041,1,92614,77,0,2020,4,,1,6,6,6,80628,0,0,1034,,0.56,0.22,0.22,0.21,0.14,0.0,0.0,0.64,,0,0.0,3,100.0,3,100.0,0,0.0,2397,3.1,0,0.0,0,0.0,-470,-31.2
39041,1,926140,78,0,2020,4,,1,6,6,6,80628,0,0,1034,,0.56,0.22,0.22,0.21,0.14,0.0,0.0,0.64,,0,0.0,3,100.0,3,100.0,0,0.0,2397,3.1,0,0.0,0,0.0,-470,-31.2
39041,2,10,71,0,2020,4,,15,364,358,361,6783412,0,0,1445,,0.38,0.13,0.13,0.13,0.15,0.0,0.0,1.21,,2,15.4,2,0.6,4,1.1,6,1.7,329136,5.1,0,0.0,0,0.0,54,3.9
39041,2,102,72,0,2020,4,,15,364,358,361,6783412,0,0,1445,,0.39,0.13,0.13,0.13,0.16,0.0,0.0,1.2,,2,15.4,2,0.6,4,1.1,6,1.7,329136,5.1,0,0.0,0,0.0,54,3.9
39041,2,1025,73,0,2020,4,,5,61,59,61,966158,0,0,1232,,0.61,0.04,0.04,0.04,0.04,0.0,0.0,1.02,,1,25.0,1,1.7,-2,-3.3,0,0.0,100034,11.5,0,0.0,0,0.0,134,12.2
39041,2,1028,73,0,2020,4,,10,303,299,300,5817254,0,0,1488,,0.36,0.27,0.27,0.27,0.34,0.0,0.0,1.26,,1,11.1,1,0.3,6,2.0,6,2.0,229102,4.1,0,0.0,0,0.0,37,2.5
39041,2,62,74,0,2020,4,,5,61,59,61,966158,0,0,1232,,1.32,0.15,0.15,0.15,0.16,0.0,0.0,1.02,,1,25.0,1,1.7,-2,-3.3,0,0.0,100034,11.5,0,0.0,0,0.0,134,12.2
39041,2,621,75,0,2020,4,,5,61,59,61,966158,0,0,1232,,7.79,2.73,2.64,2.83,2.87,0.0,0.0,1.05,,1,25.0,1,1.7,-2,-3.3,0,0.0,100034,11.5,0,0.0,0,0.0,134,12.2
39041,2,6211,76,0,2020,4,N,4,0,0,0,0,0,0,0,N,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,62111,77,0,2020,4,N,4,0,0,0,0,0,0,0,N,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,621111,78,0,2020,4,N,4,0,0,0,0,0,0,0,N,35.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,6213,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,93.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,62134,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,444.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,621340,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,444.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92,74,0,2020,4,,10,303,299,300,5817254,0,0,1488,,0.36,0.27,0.27,0.27,0.34,0.0,0.0,1.26,,1,11.1,1,0.3,6,2.0,6,2.0,229102,4.1,0,0.0,0,0.0,37,2.5
39041,2,922,75,0,2020,4,,3,48,46,45,985531,0,0,1636,,0.37,0.11,0.11,0.11,0.15,0.0,0.0,1.35,,0,0.0,3,6.7,-1,-2.1,-2,-4.3,72753,8.0,0,0.0,0,0.0,121,8.0
39041,2,9221,76,0,2020,4,,3,48,46,45,985531,0,0,1636,,0.37,0.11,0.11,0.11,0.15,0.0,0.0,1.35,,0,0.0,3,6.7,-1,-2.1,-2,-4.3,72753,8.0,0,0.0,0,0.0,121,8.0
39041,2,92211,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,922110,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92212,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,922120,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92214,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,922140,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,923,75,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,9231,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92313,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,923130,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,924,75,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,9241,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92412,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,924120,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,926,75,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,9261,76,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92612,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,926120,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92613,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,926130,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92614,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,926140,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,928,75,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,9281,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,92811,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,2,928110,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,10,71,0,2020,4,,124,7774,7999,7652,119144637,15209,273,1174,,1.29,0.92,0.94,0.9,1.02,0.01,0.03,1.11,,0,0.0,-71,-0.9,-23,-0.3,-172,-2.2,9597585,8.8,-8736,-36.5,-206,-43.0,107,10.0
39041,3,101,72,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,1012,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,102,72,0,2020,4,N,122,0,0,0,0,0,0,0,N,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,1021,73,0,2020,4,,3,32,32,32,616183,0,0,1481,,0.44,0.1,0.1,0.1,0.11,0.0,0.0,1.11,,0,0.0,0,0.0,1,3.2,0,0.0,71947,13.2,0,0.0,0,0.0,159,12.0
39041,3,1022,73,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.04,1.77,1.78,1.79,1.53,0.0,0.0,0.86,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,1024,73,0,2020,4,,5,71,71,71,1207293,0,0,1308,,1.98,1.27,1.27,1.28,1.52,0.0,0.0,1.19,,0,0.0,1,1.4,3,4.4,1,1.4,91610,8.2,0,0.0,0,0.0,70,5.7
39041,3,1025,73,0,2020,4,,57,5398,5586,5369,84324721,5000,110,1190,,1.38,1.03,1.06,1.02,1.25,0.01,0.04,1.2,,0,0.0,-101,-1.8,-66,-1.2,-100,-1.8,4839105,6.1,780,18.5,26,31.0,86,7.8
39041,3,1026,73,0,2020,4,N,3,0,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,1027,73,0,2020,4,,3,12,12,11,135704,0,0,895,,2.52,0.61,0.61,0.57,0.59,0.0,0.0,0.98,,0,0.0,1,9.1,1,9.1,0,0.0,32073,30.9,0,0.0,0,0.0,170,23.4
39041,3,1028,73,0,2020,4,,48,1855,1892,1763,28762949,10209,163,1205,,1.35,0.75,0.76,0.72,0.75,0.02,0.04,1.01,,0,0.0,87,4.9,79,4.4,-31,-1.7,3925762,15.8,-9516,-48.2,-232,-58.7,139,13.0
39041,3,22,74,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,221,75,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,2213,76,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,22131,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,221310,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,22132,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,221320,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,23,74,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,237,75,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,2373,76,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,23731,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,237310,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,48-49,74,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,488,75,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,4881,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,48811,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,488119,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,51,74,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.04,1.77,1.78,1.79,1.53,0.0,0.0,0.86,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,519,75,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.08,1.83,1.84,1.85,1.64,0.0,0.0,0.89,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,5191,76,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.08,1.83,1.84,1.85,1.64,0.0,0.0,0.89,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,51912,77,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.08,1.84,1.84,1.85,1.64,0.0,0.0,0.89,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,519120,78,0,2020,4,,3,129,129,129,1020468,0,0,609,,1.08,1.84,1.84,1.85,1.64,0.0,0.0,0.89,,0,0.0,-10,-7.2,-9,-6.5,-7,-5.1,217128,27.0,0,0.0,0,0.0,160,35.6
39041,3,54,74,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,541,75,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,5413,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,54133,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,541330,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,5415,76,0,2020,4,N,1,0,0,0,0,0,0,0,N,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,3,54151,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
